assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
400.0,"The code makes excellent use of classes, inheritance, and interfaces to create well-organized, reusable and maintainable code. Class responsibilities are clearly delineated. Abstractions like Animal, Disease, Weather allow shared behavior to be cleanly captured. The code is efficient and readable.",15,1,"['class', 'inheritance', 'interface', 'class', 'abstraction']",Abstraction,0.5908588,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.5908588), ('Inheritance', 0.284357), ('Design', 0.12478421)]"
525.0,"The code follows good object-oriented design principles, with a clean separation of concerns between classes. Inheritance is used effectively for the animal classes. Methods are focused and not overly complex. Some code duplication exists that could potentially be refactored.",15,1,"['design', 'separation', 'concern', 'class', 'inheritance', 'class', 'method', 'duplication']",Inheritance,0.51425844,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.51425844), ('Design', 0.3632806), ('Abstraction', 0.122460954)]"
358.0,"The code demonstrates good use of classes and functions, producing fairly reusable and maintainable code. Inheritance is used effectively with base Animal class. The code is readable and understandable without being overly complex.",15,1,"['class', 'function', 'inheritance', 'class']",Abstraction,0.43291098,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.43291098), ('Inheritance', 0.4289292), ('Design', 0.13815977)]"
137.0,"The student demonstrates excellent use of classes, inheritance (abstract Animal class extended by Predator and Prey) and polymorphism to create a well-structured, extensible design. The code is broken into logical methods and avoids redundancy. Fields and methods have appropriate access modifiers. The act() methods delegate work to other methods with clear purposes like giveBirth(), findFood() etc. Smart optimizations are made, like caching free adjacent locations. ",15,1,"['class', 'inheritance', 'class', 'polymorphism', 'design', 'method', 'redundancy', 'field', 'method', 'method', 'work', 'method', 'purpose', 'optimization', 'location']",Inheritance,0.61013335,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.61013335), ('Design', 0.25487378), ('Abstraction', 0.1349929)]"
125.0,"The code makes good use of inheritance with an abstract Animal class and specific subclasses for each species. Behavior is encapsulated within each class. Fields and methods have clear, descriptive names. The code is efficient, using collections effectively.",15,1,"['inheritance', 'class', 'subclass', 'class', 'field', 'method', 'name', 'collection']",Inheritance,0.46073243,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.46073243), ('Design', 0.41392615), ('Abstraction', 0.12534145)]"
58.0,"The code is broken out into separate classes for each animal type, which allows for specialization while inheriting shared behavior from the abstract Animal class. This enables code reuse. The logic for animal behaviors like eating, breeding, and aging is mostly encapsulated within each class.",15,1,"['class', 'specialization', 'class', 'reuse', 'breeding', 'aging', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
353.0,The code makes good use of inheritance with an abstract Animal class. Behavior is encapsulated within each animal subclass. Fields and methods have clear purposes.,15,1,"['inheritance', 'class', 'subclass', 'field', 'method', 'purpose']",Inheritance,0.46073255,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.46073255), ('Design', 0.413926), ('Abstraction', 0.12534149)]"
422.0,"The code demonstrates good use of classes and inheritance to represent the different species and their shared characteristics. The Animal and Plant abstract classes provide a clean separation of common functionality. The code is generally efficient and readable. A few areas could potentially be improved, such as reducing some repetition between similar classes, but overall the code is quite elegant.",15,1,"['class', 'inheritance', 'characteristic', 'class', 'separation', 'functionality', 'area', 'repetition', 'class']",Inheritance,0.51343286,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.51343286), ('Design', 0.36292633), ('Abstraction', 0.12364077)]"
480.0,"The code is structured reasonably with separate classes for each species inheriting from an Animal superclass. However, there is a lot of duplicated code between species classes that could be refactored into the superclass to improve reusability. The code is readable but some design decisions are questionable, like having so many static constants.",15,1,"['class', 'superclass', 'class', 'superclass', 'reusability', 'design', 'decision', 'constant']",Inheritance,0.4684401,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.4684401), ('Design', 0.27395448), ('Abstraction', 0.25760546)]"
334.0,"The student demonstrates excellent use of classes and inheritance to produce reusable and maintainable code. The Animal and HabitatFood abstract classes define shared functionality. Each species extends these appropriately (e.g. Mouse, Hyena, Flower). Methods are used effectively to encapsulate behaviors like eating, breeding, aging, and disease transmission. The code is efficient and readable.",15,1,"['class', 'inheritance', 'habitatfood', 'class', 'functionality', 'flower', 'method', 'transmission']",Inheritance,0.46650946,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.46650946), ('Design', 0.40888754), ('Abstraction', 0.12460297)]"
160.0,The code is fairly efficient without sacrificing readability and understanding.,24,1,['understanding'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
473.0,the code is efficient without sacrificing readability and understanding.,24,1,['understanding'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
624.0,some of the code is unnecessarily complex or poorly designed.,24,1,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
311.0,The application is unnecessarily complex,24,1,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
105.0,The application is unnecessarily complex,24,1,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
654.0,"The student demonstrate excellent use of classes and functions to produce reusable and maintainable code, the only downside would be decoupling the weather functionality from the simulator as a separate class.",24,1,"['class', 'function', 'downside', 'functionality', 'simulator', 'class']",Design,0.49425253,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.49425253), ('Abstraction', 0.365644), ('Inheritance', 0.14010341)]"
79.0,"Some codes are repeated, such as the switch statement, which can nested in a private method in the parent class and inherited by the animals when breeding not to repeat the same code in different classes.",24,1,"['switch', 'statement', 'method', 'parent', 'class', 'repeat', 'class']",Inheritance,0.66657263,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66657263), ('Design', 0.16673714), ('Abstraction', 0.16669028)]"
45.0,Some if-else statements are redundant and classes such as weather could be uncoupled from the simulator by creating a new Weather class.,24,1,"['statement', 'class', 'simulator', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
51.0,excellent use of classes and functions but the code is incomplete,24,1,"['class', 'function']",Abstraction,0.66662383,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66662383), ('Design', 0.16669627), ('Inheritance', 0.16667996)]"
523.0,"Excellent use of classes and functions, code is modular, reusable and maintainable.",24,1,"['class', 'function', 'maintainable']",Abstraction,0.6666242,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666242), ('Design', 0.16669597), ('Inheritance', 0.16667989)]"
410.0,All of the base tasks and some of the challenge tasks are implemented in such a way that code can be reused.,24,1,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
490.0,The application is implemented in such a way that many code segments could be rewritten and some code is unnecessarily complex and poorly designed.,24,1,['segment'],Design,0.6665368,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6665368), ('Abstraction', 0.16673736), ('Inheritance', 0.16672584)]"
124.0,The application is implemented in such a way that only a few code segments could be rewritten to increase re-usability. Design concepts such as interface are not clear.,24,1,"['segment', 'usability', 'design', 'concept']",Design,0.7538723,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.7538723), ('Abstraction', 0.123067796), ('Inheritance', 0.12305998)]"
77.0,The application is implemented in such a way that only a few code segments can be rewritten to increase code re-usability.,24,1,"['segment', 'usability']",Design,0.66653675,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66653675), ('Abstraction', 0.16673736), ('Inheritance', 0.16672584)]"
252.0,the student demonstrates excellent use of classes and functions.,24,1,"['class', 'function']",Abstraction,0.6666242,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666242), ('Design', 0.16669597), ('Inheritance', 0.16667989)]"
236.0,The application is implemented in such a way that many code segments can be rewritten to increase code re-usability.,24,1,"['segment', 'usability']",Design,0.6665368,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6665368), ('Abstraction', 0.16673736), ('Inheritance', 0.16672584)]"
549.0,"All the base tasks and some of the challenge tasks are implemented in such a way that code can be reused, where possible",24,1,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
10.0,The student demonstrates excellent use of classes and functions to produce reusable and maintainable code; the code is efficient without sacrificing readability and understanding.,24,1,"['class', 'function', 'understanding']",Abstraction,0.6666242,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6666242), ('Design', 0.16669597), ('Inheritance', 0.16667989)]"
292.0,"The student demonstrate excellent use of classes and functions to produce reusable and maintainable code, the only downside would be decoupling the weather functionality from the simulator as a separate class.",24,1,"['class', 'function', 'downside', 'functionality', 'simulator', 'class']",Design,0.49425247,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.49425247), ('Abstraction', 0.36564407), ('Inheritance', 0.14010341)]"
451.0,All of the base tasks and some of the challenge tasks are implemented in such a way that code can be reused.,24,1,[],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
217.0,The code is structured well with good use of classes to modularise code. The codebase would benefit from the addition of predator and prey classes for improved extensibility,28,2,"['class', 'codebase', 'class']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
623.0,"The code is structured well with a good use of classes and methods. The student added an 'organism' class as a common superclass of the plants and animals, however, the animal class should extend the organism class and further encapsulate the animal types. ",28,2,"['class', 'method', 'organism', 'class', 'superclass', 'class', 'extend', 'organism', 'class', 'encapsulate']",Inheritance,0.7203715,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.7203715), ('Design', 0.13984534), ('Abstraction', 0.13978317)]"
315.0,The code is structured very well with good use of additional superclasses and extensions. The addition of ENUMS improves the code maintainability. ,28,2,"['superclass', 'extension', 'enum']",Inheritance,0.6665067,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.6665067), ('Design', 0.16679454), ('Abstraction', 0.16669875)]"
21.0,The code is structured very well with good use of classes and modularisation. The addition of predator and prey classes is good and pushing common methods to superclasses makes for clean and extensible code.,28,2,"['class', 'modularisation', 'class', 'method', 'superclass']",Inheritance,0.7203715,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.7203715), ('Design', 0.13984534), ('Abstraction', 0.13978317)]"
212.0,The code is reasonably well structured with good use of encapsulation and modularity. The code would benefit from adding Predator and Prey subclasses. The use of the Location class is elegant and improves scalability,28,2,"['encapsulation', 'subclass', 'location', 'class', 'elegant', 'scalability']",Design,0.6660624,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.6660624), ('Abstraction', 0.16698979), ('Inheritance', 0.16694781)]"
550.0,The code is well structured and shows a good understanding of classes and inheritance. The Time class is an elegant addition. The code would benefit with a Predator and Prey class to help with encapsulating common code across animals. ,28,2,"['understanding', 'class', 'inheritance', 'class', 'elegant', 'class', 'help']",Inheritance,0.66655755,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66655755), ('Design', 0.16673912), ('Abstraction', 0.16670336)]"
407.0,"The code is structured very well with good use of encapsulation and inheritance. The use of enums for Gender, etc. is ",28,2,"['encapsulation', 'inheritance', 'enum']",Inheritance,0.66655755,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66655755), ('Design', 0.16673912), ('Abstraction', 0.16670336)]"
497.0,The code is structured very well with a good display of knowledge on encapsulation and inheritance. The student uses abstract classes effectively to further enforce extensibility. ,28,2,"['display', 'inheritance', 'class']",Inheritance,0.6665575,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.6665575), ('Design', 0.16673912), ('Abstraction', 0.16670336)]"
271.0,The student shows a good understanding of code structuring with good use of inheritance and abstraction. The inclusion of predator and prey classes is clean and appropriate for encapsulation. The time and weather classes also improve dependency management. ,28,2,"['understanding', 'inheritance', 'abstraction', 'inclusion', 'class', 'encapsulation', 'class', 'dependency', 'management']",Abstraction,0.4481139,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.4481139), ('Inheritance', 0.413571), ('Design', 0.13831511)]"
686.0,"The code is structured reasonably well, however, some improvements could be made. For example, the weather types should be an enum rather than an int assigned by methods. The common methods for animals should be placed in superclasses such as predator, prey. The plant class should have its own subtype and specific plant instances.",28,2,"['improvement', 'method', 'method', 'superclass', 'class', 'subtype', 'instance']",Inheritance,0.7222664,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.7222664), ('Design', 0.13889426), ('Abstraction', 0.13883933)]"
539.0,The code is structured well throughout and shows good understanding of inheritance. The structure of the abstract animal and plant classes is a nice addition. The weather type could use an enum rather than being a string.,28,2,"['understanding', 'inheritance', 'class']",Inheritance,0.6665575,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.6665575), ('Design', 0.16673912), ('Abstraction', 0.16670336)]"
434.0,The student has submitted the original task code unmodified with no extensions,28,2,['extension'],Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
510.0,"The code is well structured overall, however, some design decisions are questionnable. The introduction of predator and prey sub-types is nice, but plants extending animals makes the code more difficult to parse at a glance. The weather types should be an enum rather than just a string, but the probabilities of selecting between weather are articulated well with final static variables. ",28,2,"['design', 'decision', 'introduction', 'sub', 'parse', 'glance', 'probability']",Design,0.66664803,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66664803), ('Abstraction', 0.16667612), ('Inheritance', 0.16667579)]"
74.0,The code is structured very well with good use of subtyping and inheritance. The use of a predator and prey subtype helps to keep the code clean.,28,2,"['inheritance', 'subtype']",Inheritance,0.66655755,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.66655755), ('Design', 0.16673912), ('Abstraction', 0.16670336)]"
183.0,The code is structured very well with good demonstration of knowledge on encapsulation and inheritance. The carnivore and herbivore subclasses effectively encapsulate common methods. The specific animal instances are therefore clear and concise.,28,2,"['demonstration', 'inheritance', 'carnivore', 'herbivore', 'subclass', 'method', 'instance', 'concise']",Inheritance,0.4607369,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.4607369), ('Design', 0.41392133), ('Abstraction', 0.12534176)]"
563.0,The code is reasonably well structured with simple use of subtyping and inheritance (for example with the plant subtypes). The animals would benefit with further sub-division such as with a predator and prey subclass. Some methods such as the findFood() methods are too large and encapsulate too many functions. These should be divided further. ,28,2,"['inheritance', 'subtype', 'sub', 'division', 'subclass', 'method', 'method', 'function']",Inheritance,0.45459107,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.45459107), ('Design', 0.30953485), ('Abstraction', 0.23587407)]"
286.0,"The code is structured very well with good consideration for encapsulation and inheritance. The actor and animal classes hold common functionality. The foodchain helper class helps with keeping the code clean and concise. The weather classes are probably unnecessary for this task, however, are not inherently a bad design decision.",28,2,"['consideration', 'encapsulation', 'inheritance', 'actor', 'class', 'functionality', 'foodchain', 'helper', 'class', 'concise', 'class', 'design', 'decision']",Design,0.58683974,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.58683974), ('Inheritance', 0.28959486), ('Abstraction', 0.12356542)]"
287.0,The code is organised very well. The addition of the predator and prey classes improves the encapuslation of common functionality. The specific animal subtypes are simple and clear as a result,28,2,"['class', 'encapuslation', 'functionality', 'subtype', 'result']",Design,0.66651964,"design, segment, functionality, concept, subclass, superclass, method, inheritance, abstraction, interface","[('Design', 0.66651964), ('Abstraction', 0.16674395), ('Inheritance', 0.16673645)]"
454.0,The code is structured exceptionally with good use of inheritance and encapsulation. Abstract classes and methods have been used appropriately and the predator and prey classes help to keep animal sub-types clean and concise,28,2,"['inheritance', 'encapsulation', 'class', 'method', 'class', 'sub', 'concise']",Inheritance,0.7236014,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.7236014), ('Design', 0.13821581), ('Abstraction', 0.13818282)]"
462.0,No java source files were included in the submission - only Java files and so the code cannot be compiled,28,2,"['source', 'file', 'submission', 'file']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
107.0,"some parts of code does not match single responsibility principle. 
Weather should not be responsible for dateTimeCheck.
Rain and Sunny implements Weather interface but they do day time check. Night or Day check could be specificly implemented ",8,2,"['part', 'responsibility', 'rain', 'implement', 'interface', 'check', 'check']",Abstraction,0.66640997,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66640997), ('Design', 0.16684438), ('Inheritance', 0.16674569)]"
520.0,abstraction level could be more advanced,8,2,['abstraction'],Abstraction,0.6665905,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6665905), ('Design', 0.16671829), ('Inheritance', 0.16669117)]"
316.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
554.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.6665822,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6665822), ('Design', 0.16672446), ('Inheritance', 0.16669337)]"
274.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
36.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.6665822,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6665822), ('Design', 0.16672446), ('Inheritance', 0.16669337)]"
522.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
361.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.6665822,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.6665822), ('Design', 0.16672446), ('Inheritance', 0.16669337)]"
111.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
399.0,No changes were made to the default code provided. Same code as the default files provided. No changes were made.,3,1,"['change', 'default', 'default', 'file', 'change']",Inheritance,0.33333334,"method, inheritance, hierarchy, superclass, repetition, abstraction, design, interface, functionality, function","[('Inheritance', 0.33333334), ('Design', 0.33333334), ('Abstraction', 0.33333334)]"
650.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
59.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
119.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
427.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
588.0,"Effective Use of Object-Oriented Principles, Easy Maintainability and Reusability.",3,1,['reusability'],Abstraction,0.66658217,"function, abstraction, reusability, interface, hierarchy, inheritance, repetition, design, superclass, method","[('Abstraction', 0.66658217), ('Design', 0.16672443), ('Inheritance', 0.16669334)]"
